Time,visa,mastercard,union,bnu,boc,hsbc,jcb
2024-04-08 11:36:04.539519,111.61587626000001,111.62726,111.644524,112.52,"(112.38, 112.42999999999999)",112.26846000000002
2024-04-09 01:32:55.484561,111.74563735000001,111.75681,111.644524,112.62,"(112.38, 112.42999999999999)",112.28909
2024-04-09 03:36:43.966154,111.74563735000001,111.75681,111.644524,112.62,"(112.38, 112.42999999999999)",112.27877500000001
2024-04-09 07:35:49.435338,111.74563735000001,111.75681,111.644524,112.62,"(112.42, 112.47)",112.30972000000001
2024-04-09 11:36:37.881220,111.74563735000001,111.75681,111.644524,112.62,"(112.39, 112.44)",112.28909
2024-04-10 01:32:07.737726,111.66677535000001,111.73671,111.644524,112.72,"(112.43, 112.48)",112.36129500000001
2024-04-10 03:37:03.638277,111.66677535000001,111.73671,111.644524,112.72,"(112.5, 112.55)",112.37161
2024-04-10 07:36:04.509610,111.66677535000001,111.73671,111.644524,112.72,"(112.5, 112.55)",112.36129500000001,112.2254427616188
2024-04-10 11:35:41.056949,111.66677535000001,111.73671,111.65699000000001,112.72,"(112.47, 112.52)",112.37161,112.19602631777173
2024-04-11 01:33:57.664985,111.72536003,111.67639,111.65699000000001,112.42000000000002,"(112.27, 112.32)",112.134365,112.19602631777173
2024-04-11 03:36:24.995770,111.72536003,111.67639,111.65699000000001,112.42000000000002,"(112.35, 112.39999999999999)",112.23751500000002,112.19602631777173
2024-04-11 07:36:56.297646,111.72536003,111.67639,111.65699000000001,112.42000000000002,"(112.3, 112.35)",112.18593999999999,112.19602631777173
2024-04-11 11:35:51.448757,111.72536003,111.67639,111.644524,112.42000000000002,"(112.32, 112.36999999999999)",112.18593999999999,112.22826879767929
2024-04-12 01:33:08.527994,111.69234363,111.64693000000001,111.644524,112.52,"(112.32, 112.36999999999999)",112.16531,112.22826879767929
2024-04-12 03:36:57.369078,111.69234363,111.64693000000001,111.644524,112.52,"(112.29, 112.34)",112.18593999999999,112.22826879767929
2024-04-12 07:36:13.464476,111.69234363,111.64693000000001,111.644524,112.52,"(112.23, 112.28)",112.10342,112.22826879767929
2024-04-12 11:35:44.920742,111.69234363,111.64693000000001,111.68193,112.52,"(112.2, 112.25)",112.06216000000002,112.21875616875083
2024-04-13 01:19:21.304432,111.68141829,111.68838000000001,111.68193,112.52,"(112.23, 112.28)",112.02090000000003,112.21875616875083
2024-04-13 03:35:44.077430,111.68141829,111.68838000000001,111.68193,112.52,"(112.23, 112.28)",112.02090000000003,112.21875616875083
2024-04-13 07:37:54.286450,111.68141829,111.68838000000001,111.68193,112.52,"(112.23, 112.28)",112.02090000000003,112.21875616875083
2024-04-15 11:35:55.891002,111.68141829,111.68838000000001,111.56978699999999,112.38999999999999,"(112.13, 112.17999999999999)",112.02090000000003,112.23574450161853
2024-04-16 01:33:16.049023,111.55958875,111.79440000000001,111.56978699999999,112.33999999999999,"(111.86, 111.91)",112.02090000000003,112.23574450161853
2024-04-16 03:36:27.208377,111.55958875,111.79440000000001,111.56978699999999,112.33999999999999,"(111.92, 111.97)",111.81460000000001,112.23574450161853
2024-04-16 07:33:21.841462,111.55958875,111.79440000000001,111.56978699999999,112.14,"(111.96, 112.00999999999999)",111.83523000000002,112.23574450161853
2024-04-16 11:32:15.189983,111.55958875,111.79440000000001,111.50758300000001,112.14,"(112.05, 112.1)",111.88680500000001,112.0860318614821
2024-04-17 01:31:23.300287,111.6303981,111.71799,111.50758300000001,112.29,"(112.18, 112.23)",112.06216000000002,112.0860318614821
2024-04-17 03:32:21.019644,111.6303981,111.71799,111.50758300000001,112.29,"(112.14, 112.19)",112.03121500000002,112.0860318614821
2024-04-17 07:32:10.029036,111.6303981,111.71799,111.50758300000001,112.29,"(112.31, 112.36)",112.18593999999999,112.0860318614821
2024-04-17 11:32:23.104356,111.6303981,111.71799,111.56978699999999,112.6,"(112.25, 112.3)",112.134365,112.1400841432532
2024-04-18 01:30:59.252436,111.60083841,111.65062999999999,111.56978699999999,112.6,"(112.38, 112.42999999999999)",112.27877500000001,112.1400841432532
2024-04-18 03:32:01.575687,111.60083841,111.65062999999999,111.56978699999999,112.6,"(112.37, 112.42)",112.26846000000002,112.1400841432532
2024-04-18 07:31:54.219323,111.60083841,111.65062999999999,111.56978699999999,112.6,"(112.31, 112.36)",112.18593999999999,112.1400841432532
2024-04-18 11:32:09.302933,111.60083841,111.65062999999999,111.56978699999999,112.6,"(112.37, 112.42)",112.24783000000001,112.13227943430681
2024-04-19 01:32:10.761255,111.60125814999999,111.79869,111.56978699999999,112.5,"(112.23, 112.28)",112.11373500000002,112.13227943430681
2024-04-19 03:32:01.077046,111.60125814999999,111.79869,111.56978699999999,112.5,"(112.29, 112.34)",112.10342,112.13227943430681
2024-04-19 07:32:10.706897,111.60125814999999,111.79869,111.56978699999999,112.5,"(112.29, 112.34)",112.196255,112.13227943430681
2024-04-19 11:32:05.032450,111.60125814999999,111.79869,111.520018,112.5,"(112.34, 112.39)",112.21688500000002,112.10760775222579
2024-04-20 01:31:19.880463,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-20 03:32:00.381633,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-20 07:32:01.226507,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-20 11:31:45.662161,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-21 01:36:58.123823,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-21 03:31:56.919838,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-21 07:32:01.122954,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-21 11:31:51.672085,111.60125814999999,111.70902000000001,111.520018,112.5,"(112.41, 112.46)",112.20657000000003,112.10760775222579
2024-04-22 03:31:56.072126,111.60125814999999,111.70902000000001,111.520018,112.49,"(112.32, 112.36999999999999)",112.18593999999999,112.43599737010814
2024-04-22 07:32:17.592270,111.60125814999999,111.70902000000001,111.520018,112.49,"(112.35, 112.39999999999999)",112.24783000000001,112.43599737010814
2024-04-22 11:32:07.850130,111.56862799,111.70902000000001,111.544897,112.49,"(112.39, 112.44)",112.28909,112.43599737010814
2024-04-23 01:32:51.955103,111.58959311000001,111.63379,111.544897,112.55999999999999,"(112.34, 112.39)",112.23751500000002,112.43599737010814
2024-04-23 03:32:14.005555,111.58959311000001,111.63379,111.544897,112.55999999999999,"(112.32, 112.36999999999999)",112.20657000000003,112.43599737010814
2024-04-23 07:32:20.153893,111.58959311000001,111.63379,111.544897,112.55999999999999,"(112.31, 112.36)",112.18593999999999,112.43599737010814
2024-04-23 11:32:16.507690,111.58959311000001,111.63379,111.55734,112.55999999999999,"(112.16, 112.21)",112.03121500000002,112.10269211583253
2024-04-24 01:34:43.218905,111.53918730000001,111.61274999999999,111.55734,112.44000000000001,"(112.24, 112.28999999999999)",112.12405000000001,112.10269211583253
2024-04-24 03:32:22.920972,111.53918730000001,111.61274999999999,111.55734,112.44000000000001,"(112.23, 112.28)",112.11373500000002,112.10269211583253
2024-04-24 07:32:16.798287,111.53918730000001,111.61274999999999,111.55734,112.44000000000001,"(112.14, 112.19)",112.04153000000001,112.10269211583253
2024-04-24 11:32:11.037213,111.53918730000001,111.61274999999999,111.520018,112.44000000000001,"(112.06, 112.11)",111.948695,112.04709501571462
2024-04-25 02:12:53.266997,111.49389135000001,111.62638,111.520018,112.14,"(112.07, 112.11999999999999)",111.928065,112.04709501571462
2024-04-25 03:49:57.165205,111.49389135000001,111.62638,111.520018,112.14,"(112.03, 112.08)",111.90743499999999,112.04709501571462
2024-04-25 15:31:40.387578+00:00,111.49389135000001,111.62638,111.433029,112.14,112.04,111.928065,111.98692884793829
2024-04-25 19:31:42.800609+00:00,111.49389135000001,111.62638,111.433029,112.14,112.06,111.928065,111.98692884793829
2024-04-26 09:32:28.901769+00:00,111.42916437999999,111.50128,111.433029,112.35,112.13,112.02090000000003,111.98692884793829
2024-04-26 11:31:50.395412+00:00,111.42916437999999,111.50128,111.40820000000001,112.35,112.12,112.01058500000003,112.45152870564749
2024-04-26 19:31:56.231639+00:00,111.42916437999999,111.50128,111.40820000000001,112.35,112.13,112.02090000000003,112.45152870564749
2024-04-27 09:31:19.706005+00:00,111.44235376,111.48127000000001,111.40820000000001,112.35,112.08,111.85586,112.45152870564749
2024-04-27 11:31:43.150626+00:00,111.44235376,111.48127000000001,111.40820000000001,112.35,112.08,111.85586,112.45152870564749
2024-04-28 15:31:56.653036+00:00,111.44235376,111.48127000000001,111.40820000000001,112.35,112.08,111.85586,112.45152870564749
2024-04-28 19:32:03.459389+00:00,111.44235376,111.48127000000001,111.40820000000001,112.35,112.08,111.85586,112.45152870564749
2024-04-29 09:34:42.885446+00:00,111.44235376,111.48127000000001,111.40820000000001,112.27000000000001,112.03,111.91775000000001,112.45152870564749
2024-04-29 11:32:08.114091+00:00,111.44235376,111.48127000000001,111.37097700000001,112.27000000000001,112.08,111.96932500000001,112.45152870564749
2024-04-29 15:32:10.462441+00:00,111.44235376,,111.37097700000001,112.27000000000001,112.16,112.04153000000001,112.45152870564749
2024-04-29 19:32:09.845845+00:00,111.44235376,111.48127000000001,111.37097700000001,112.38999999999999,112.29,112.175625,112.45152870564749
2024-04-30 09:32:51.436984+00:00,111.58065417,111.7071,111.37097700000001,112.53999999999999,112.36,112.24783000000001,112.45152870564749
2024-04-30 11:32:15.447130+00:00,111.58065417,111.7071,111.45786900000002,112.53999999999999,112.21,112.08279000000002,112.12343695301085
2024-04-30 15:32:13.091451+00:00,111.58065417,111.7071,111.45786900000002,112.53999999999999,112.14,112.03121500000002,112.12343695301085
2024-04-30 19:32:17.046401+00:00,111.58065417,111.7071,111.45786900000002,112.38,112.18,112.06216000000002,112.12343695301085
2024-05-01 09:39:13.791403+00:00,111.39552669999999,111.54758,111.45786900000002,112.38,112.17,112.04153000000001,112.12343695301085
2024-05-01 11:32:10.252895+00:00,111.39552669999999,111.54758,111.30899400000001,112.38,112.17,112.06216000000002,111.96713668756762
2024-05-01 15:32:17.425563+00:00,111.39552669999999,111.54758,111.30899400000001,112.38,112.22,112.09310500000001,111.96713668756762
2024-05-01 19:31:54.942657+00:00,111.39552669999999,111.54758,111.30899400000001,112.38,112.27,112.15499500000001,111.96713668756762
2024-05-02 09:33:25.592418+00:00,111.39552669999999,111.51907999999999,111.30899400000001,112.53999999999999,112.28,112.20657000000003,111.96713668756762
2024-05-02 11:32:19.827577+00:00,111.39552669999999,111.51907999999999,111.296605,112.53999999999999,112.3,112.20657000000003,111.95325531679057
2024-05-02 15:31:53.481270+00:00,111.39552669999999,111.51907999999999,111.296605,112.53999999999999,112.46,112.39224000000002,111.95325531679057
2024-05-02 19:31:52.440875+00:00,111.39552669999999,111.51907999999999,111.296605,112.53999999999999,112.4,112.28909,111.95325531679057
2024-05-03 09:36:17.964033+00:00,111.32146716,111.39730000000002,111.296605,113.11,112.83,112.66043,111.95325531679057
2024-05-03 11:32:32.674177+00:00,111.32146716,111.39730000000002,111.30899400000001,113.11,112.85,112.74295000000001,111.95325531679057
2024-05-03 15:31:54.127714+00:00,111.32146716,111.39730000000002,111.30899400000001,113.11,112.84,112.74295000000001,111.95325531679057
2024-05-03 19:31:49.451416+00:00,111.32146716,111.39730000000002,111.30899400000001,113.11,112.95,112.76357999999999,111.95325531679057
2024-05-04 09:32:09.853862+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-04 11:32:22.217396+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-04 15:32:14.851654+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-04 19:31:58.448476+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-05 09:38:27.883714+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-05 11:31:54.231574+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-05 15:32:20.018901+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-05 19:31:56.777090+00:00,111.25880139,111.35204999999999,111.30899400000001,113.11,113.0,112.79452500000001,111.95325531679057
2024-05-06 09:35:41.597640+00:00,111.25880139,111.35204999999999,111.30899400000001,113.04,112.69,112.58822500000001,111.95325531679057
2024-05-06 11:32:05.900594+00:00,111.25880139,111.35204999999999,111.594688,113.04,112.53,112.402555,111.95325531679057
2024-05-06 15:31:57.046349+00:00,111.25880139,111.35204999999999,111.594688,113.04,112.61,112.49539000000001,111.95325531679057
2024-05-06 19:31:55.956247+00:00,111.25880139,111.35204999999999,111.594688,113.04,112.74,112.61917000000001,111.95325531679057
2024-05-07 09:35:14.136589+00:00,111.88223689,111.89617000000001,111.594688,112.87,112.64,112.526335,111.95325531679057
2024-05-07 11:31:57.599121+00:00,111.88223689,111.89617000000001,111.756817,112.87,112.65,112.505705,112.39917225350928
2024-05-07 15:32:02.820050+00:00,111.88223689,111.89617000000001,111.756817,112.87,112.62,112.485075,112.39917225350928
2024-05-07 19:32:24.322050+00:00,111.88223689,111.89617000000001,111.756817,112.87,112.6,112.45413000000002,112.39917225350928
2024-05-08 09:14:13.819971+00:00,111.77705976000001,111.76079000000001,111.756817,112.87,112.53,112.43350000000001,112.39917225350928
2024-05-08 11:32:09.370114+00:00,111.77705976000001,111.76079000000001,111.63206100000001,112.75999999999999,112.43,112.320035,112.266629555419
2024-05-08 15:31:52.293700+00:00,111.77705976000001,111.76079000000001,111.63206100000001,112.75999999999999,112.43,112.29940500000002,112.266629555419
2024-05-08 19:32:26.988145+00:00,111.77705976000001,111.76079000000001,111.63206100000001,112.75999999999999,112.4,112.28909,112.266629555419
2024-05-09 09:36:20.142835+00:00,111.58922143000001,111.69277,111.63206100000001,112.62,112.39,112.29940500000002,112.266629555419
2024-05-09 11:32:24.220939+00:00,111.58922143000001,111.69277,111.532456,112.62,112.45,112.340665,112.11773767579609
2024-05-09 15:31:47.306266+00:00,111.58922143000001,111.69277,111.532456,112.62,112.41,112.33035,112.11773767579609
2024-05-09 19:33:52.779637+00:00,111.58922143000001,111.69277,111.532456,112.62,112.35,112.23751500000002,112.11773767579609
2024-05-10 09:36:21.855960+00:00,111.58805402,111.68549000000002,111.532456,112.67,112.45,112.35098,112.11773767579609
2024-05-10 11:32:21.249396+00:00,111.58805402,111.68549000000002,111.55734,112.67,112.41,112.29940500000002,112.14275204382808
2024-05-10 15:31:53.409383+00:00,111.58805402,111.68549000000002,111.55734,112.67,112.4,112.30972000000001,112.14275204382808
2024-05-10 19:32:03.464830+00:00,111.58805402,111.68549000000002,111.55734,112.67,112.41,112.29940500000002,112.14275204382808
2024-05-11 09:33:40.011890+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-11 11:32:06.705296+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-11 15:32:10.994361+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-11 19:32:04.045113+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-12 09:40:52.456261+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-12 11:31:58.165585+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-12 15:32:12.081391+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-12 19:31:39.070219+00:00,111.53593957000001,111.58638,111.55734,112.67,112.4,112.196255,112.14275204382808
2024-05-13 09:37:49.442009+00:00,111.53593957000001,111.58638,111.55734,112.52,112.28,112.175625,112.14275204382808
2024-05-13 11:31:52.583247+00:00,111.53593957000001,111.58638,111.433029,112.52,112.28,112.14468,112.07279808349672
2024-05-13 15:31:54.930713+00:00,111.53593957000001,111.58638,111.433029,112.52,112.2,112.08279000000002,112.07279808349672
2024-05-13 19:31:56.150897+00:00,111.53593957000001,111.58638,111.433029,112.42000000000002,112.18,112.06216000000002,112.07279808349672
2024-05-14 09:35:25.790453+00:00,111.38602401,111.48607,111.433029,112.38999999999999,112.17,112.06216000000002,112.07279808349672
2024-05-14 11:33:37.673803+00:00,111.38602401,111.48607,111.32138499999999,112.38999999999999,112.16,112.02090000000003,111.9303899971611
2024-05-14 15:31:53.449319+00:00,111.38602401,111.48607,111.32138499999999,112.38999999999999,112.11,112.00027000000001,111.9303899971611
2024-05-14 19:32:22.063848+00:00,111.38602401,111.48607,111.32138499999999,112.38999999999999,112.17,112.06216000000002,111.9303899971611
2024-05-15 09:38:41.653213+00:00,111.37205191,111.4477,111.32138499999999,112.38999999999999,112.24,112.07247500000001,111.9303899971611
2024-05-15 11:33:10.166184+00:00,111.37205191,111.4477,111.35857499999999,112.38999999999999,112.38,112.23751500000002,111.91030501602441
2024-05-15 15:32:19.069756+00:00,111.37205191,111.4477,111.35857499999999,112.38999999999999,112.38,112.25814500000001,111.91030501602441
2024-05-15 19:32:22.448433+00:00,111.37205191,111.4477,111.35857499999999,112.38999999999999,112.43,112.320035,111.91030501602441
2024-05-16 09:36:27.214150+00:00,111.54475164,111.68096999999999,111.35857499999999,112.83000000000001,112.57,112.41287000000003,111.91030501602441
2024-05-16 11:32:53.184231+00:00,111.54475164,111.68096999999999,111.56978699999999,112.83000000000001,112.46,112.35098,112.07164789176525
2024-05-16 15:31:56.502829+00:00,111.54475164,111.68096999999999,111.56978699999999,112.83000000000001,112.41,112.26846000000002,112.07164789176525
2024-05-16 19:32:17.555132+00:00,111.54475164,111.68096999999999,111.56978699999999,112.83000000000001,112.42,112.320035,112.07164789176525
2024-05-17 09:36:19.820361+00:00,111.51556894000001,111.5561,111.56978699999999,112.51,112.25,112.14468,112.07164789176525
2024-05-17 11:32:05.203632+00:00,111.51556894000001,111.5561,111.30899400000001,112.51,112.19,112.051845,111.9881559610858
2024-05-17 15:32:13.717237+00:00,111.51556894000001,111.5561,111.30899400000001,112.51,112.31,112.21688500000002,111.9881559610858
2024-05-17 19:31:44.267926+00:00,111.51556894000001,111.5561,111.30899400000001,112.51,112.14,112.02090000000003,111.9881559610858
2024-05-18 09:34:49.117618+00:00,111.38635169999999,111.52834,111.30899400000001,112.51,112.25,112.051845,111.9881559610858
